date,close,gain,loss,avg_gain,avg_loss,rsi
550,12833.46,751.55,0,511.35,996.08,33.92
551,12911.16,77.69,0,480.37,924.93,34.18
552,14511.57,1600.42,0,560.38,858.86,39.48
553,12178.03,0,2333.55,520.35,964.2,35.05
554,12021.67,0,156.35,483.18,906.49,34.77
555,11889.65,0,132.02,448.67,851.17,34.52
556,11762.93,0,126.72,416.62,799.43,34.26
557,11773.64,10.71,0,387.63,742.33,34.3
558,11594.1,0,179.54,359.94,702.13,33.89
559,8935.7,0,2658.41,334.23,841.86,28.42
560,8440.01,0,495.68,310.36,817.13,27.53
561,8281.04,0,158.97,288.19,770.12,27.23
562,7294.77,0,986.27,267.6,785.56,25.41
563,7378.0,83.23,0,254.43,729.45,25.86
564,9267.52,1889.52,0,371.23,677.35,35.4
565,9892.2,624.68,0,389.33,628.96,38.23
566,8612.49,0,1279.7,361.52,675.45,34.86
567,8419.41,0,193.08,335.7,640.99,34.37
568,9461.16,1041.75,0,386.13,595.21,39.35
569,11218.1,1756.94,0,484.04,552.69,46.69
570,11064.43,0,153.67,449.47,524.19,46.16
571,12018.8,954.37,0,485.53,486.75,49.94
572,10479.03,0,1539.77,450.85,561.96,44.51
573,10950.91,471.89,0,452.36,521.82,46.43
574,10716.78,0,234.13,420.04,501.27,45.59
575,8581.75,0,2135.03,390.04,617.97,38.69
576,7874.1,0,707.65,362.18,624.38,36.71
577,8012.62,138.52,0,346.2,579.78,37.39
578,8031.02,18.4,0,322.79,538.37,37.48
579,8689.12,658.11,0,346.74,499.91,40.95
580,6954.89,0,1734.24,321.97,588.08,35.38
581,7373.58,418.69,0,328.88,546.07,37.59
582,7467.57,93.99,0,312.1,507.07,38.1
583,4390.38,0,3077.18,289.81,690.65,29.56
584,5034.31,643.93,0,315.11,641.31,32.95
585,5004.25,0,30.06,292.6,597.65,32.87
586,5369.96,365.71,0,297.82,554.96,34.92
587,4569.14,0,800.82,276.55,572.52,32.57
588,4801.34,232.19,0,273.38,531.63,33.96
589,4797.9,0,3.44,253.85,493.9,33.95
590,4889.5,91.6,0,242.26,458.62,34.57
591,4978.77,89.27,0,231.33,425.86,35.2
592,4441.62,0,537.15,214.81,433.81,33.12
593,4291.24,0,150.38,199.47,413.57,32.54
594,4245.88,0,45.36,185.22,387.27,32.35
595,3246.57,0,999.32,171.99,430.99,28.52
596,3041.91,0,204.65,159.7,414.82,27.8
597,3058.86,16.95,0,149.51,385.19,27.96
598,2248.69,0,810.17,138.83,415.54,25.04
599,1862.48,0,386.21,128.91,413.45,23.77
600,2186.69,324.22,0,142.86,383.92,27.12
601,1900.97,0,285.72,132.66,376.9,26.03
602,1831.29,0,69.69,123.18,354.96,25.76
603,1877.81,46.53,0,117.71,329.6,26.31
604,1972.61,94.79,0,116.07,306.06,27.5
605,1891.82,0,80.78,107.78,289.97,27.1
606,1949.24,57.42,0,104.18,269.26,27.9
607,2073.79,124.55,0,105.64,250.03,29.7
608,2074.18,0.39,0,98.12,232.17,29.71
609,2543.6,469.42,0,124.64,215.58,36.63
610,2505.5,0,38.1,115.74,202.91,36.32
611,2824.26,318.76,0,130.24,188.41,40.87
612,2598.44,0,225.82,120.94,191.08,38.76
613,2524.61,0,73.83,112.3,182.71,38.07
614,2821.69,297.08,0,125.5,169.66,42.52
615,2975.79,154.1,0,127.54,157.54,44.74
616,3745.63,769.84,0,173.42,146.29,54.24
617,3544.85,0,200.78,161.03,150.18,51.74
618,3327.17,0,217.68,149.53,155.0,49.1
619,3372.64,45.47,0,142.1,143.93,49.68
620,3358.15,0,14.49,131.95,134.68,49.49
621,3824.55,466.4,0,155.84,125.06,55.48
622,3659.9,0,164.65,144.71,127.89,53.08
623,3884.43,224.53,0,150.41,118.76,55.88
624,3713.77,0,170.66,139.66,122.46,53.28
625,3887.92,174.15,0,142.13,113.72,55.55
626,3885.52,0,2.4,131.98,105.76,55.51
627,4119.53,234.01,0,139.26,98.21,58.64
628,4081.65,0,37.88,129.32,93.9,57.93
629,4273.0,191.35,0,133.75,87.19,60.54
630,4580.42,307.41,0,146.15,80.97,64.35
631,4374.27,0,206.15,135.71,89.91,60.15
632,4503.14,128.87,0,135.22,83.49,61.83
633,3954.4,0,548.74,125.56,116.72,51.83
634,3845.54,0,108.86,116.6,116.16,50.09
635,3652.01,0,193.53,108.27,121.68,47.08
636,3736.09,84.08,0,106.54,112.99,48.53
637,3636.31,0,99.78,98.93,112.05,46.89
638,3534.25,0,102.06,91.86,111.33,45.21
639,3706.56,172.31,0,97.61,103.38,48.56
640,4008.45,301.88,0,112.2,96.0,53.89
641,3715.73,0,292.71,104.19,110.05,48.63
642,3529.36,0,186.38,96.74,115.5,45.58
643,3511.16,0,18.2,89.83,108.55,45.28
644,3328.27,0,182.89,83.42,113.86,42.28
645,3601.28,273.01,0,96.96,105.73,47.84
646,3376.17,0,225.11,90.03,114.25,44.07
647,3654.94,278.77,0,103.52,106.09,49.38
648,3471.09,0,183.85,96.12,111.65,46.26
649,3200.09,0,271.0,89.26,123.03,42.05
650,3021.75,0,178.34,82.88,126.98,39.49
651,3202.97,181.21,0,89.9,117.91,43.26
652,3385.1,182.13,0,96.49,109.49,46.85
653,3291.03,0,94.06,89.6,108.39,45.26
654,3279.97,0,11.06,83.2,101.43,45.06
655,3277.55,0,2.42,77.26,94.36,45.02
656,3591.77,314.22,0,94.18,87.62,51.8
657,3565.67,0,26.1,87.46,83.23,51.24
658,3536.19,0,29.48,81.21,79.39,50.57
659,3937.3,401.11,0,104.06,73.72,58.53
660,4250.29,312.99,0,118.98,68.45,63.48
661,4236.16,0,14.13,110.48,64.57,63.11
662,4188.33,0,47.83,102.59,63.38,61.81
663,4280.75,92.42,0,101.87,58.85,63.38
664,4193.95,0,86.79,94.59,60.85,60.85
665,4119.45,0,74.5,87.83,61.82,58.69
666,4254.99,135.54,0,91.24,57.41,61.38
667,4124.86,0,130.13,84.72,62.6,57.51
668,3918.02,0,206.85,78.67,72.9,51.9
669,3895.04,0,22.98,73.05,69.34,51.3
670,3594.58,0,300.45,67.83,85.85,44.14
671,3531.08,0,63.5,62.99,84.25,42.78
672,3678.8,147.71,0,69.04,78.23,46.88
673,3699.51,20.71,0,65.59,72.64,47.45
674,3782.89,83.38,0,66.86,67.45,49.78
675,4054.48,271.59,0,81.48,62.64,56.54
676,4240.2,185.72,0,88.93,58.16,60.46
677,4158.79,0,81.41,82.58,59.82,57.99
678,4253.07,94.29,0,83.41,55.55,60.03
679,4121.71,0,131.37,77.45,60.97,55.96
680,3382.95,0,738.75,71.92,109.38,39.67
681,3302.5,0,80.45,66.78,107.31,38.36
682,3382.83,80.32,0,67.75,99.65,40.47
683,3325.33,0,57.5,62.91,96.64,39.43
684,3354.2,28.87,0,60.48,89.73,40.26
685,3402.71,48.51,0,59.63,83.32,41.71
686,3361.77,0,40.94,55.37,80.3,40.81
687,3534.28,172.51,0,63.73,74.56,46.09
688,3845.02,310.74,0,81.38,69.24,54.03
689,3812.22,0,32.8,75.57,66.63,53.14
690,3917.13,104.91,0,77.66,61.87,55.66
691,3803.79,0,113.34,72.11,65.55,52.38
692,3722.7,0,81.09,66.96,66.66,50.11
693,3248.34,0,474.36,62.18,95.78,39.36
694,3290.21,41.86,0,60.73,88.94,40.58
695,3395.19,104.98,0,63.89,82.59,43.62
696,3396.76,1.57,0,59.44,76.69,43.66
697,3376.27,0,20.49,55.19,72.67,43.16
698,2903.48,0,472.79,51.25,101.25,33.61
699,2662.93,0,240.56,47.59,111.2,29.97
700,2426.58,0,236.35,44.19,120.14,26.89
701,2228.36,0,198.22,41.03,125.72,24.61
702,2371.6,143.24,0,48.33,116.74,29.28
703,2312.09,0,59.51,44.88,112.65,28.49
704,2597.52,285.43,0,62.06,104.61,37.24
705,2926.21,328.68,0,81.11,97.13,45.5
706,2897.51,0,28.69,75.32,92.24,44.95
707,3120.59,223.07,0,85.87,85.66,50.06
708,3081.97,0,38.62,79.74,82.3,49.21
709,3050.82,0,31.15,74.04,78.64,48.49
710,3142.29,91.46,0,75.28,73.02,50.76
711,3275.44,133.15,0,79.42,67.81,53.94
712,3459.66,184.22,0,86.9,62.97,57.99
713,3100.24,0,359.42,80.7,84.14,48.96
714,3047.77,0,52.47,74.93,81.88,47.79
715,3123.01,75.24,0,74.95,76.03,49.64
716,2999.33,0,123.67,69.6,79.43,46.7
717,2891.41,0,107.93,64.63,81.47,44.24
718,2979.81,88.4,0,66.33,75.65,46.72
719,2904.67,0,75.14,61.59,75.61,44.89
720,2862.44,0,42.23,57.19,73.23,43.85
721,2830.21,0,32.23,53.11,70.3,43.03
722,2843.47,13.26,0,50.26,65.28,43.5
723,2569.28,0,274.2,46.67,80.2,36.79
724,2590.38,21.1,0,44.84,74.47,37.58
725,2562.39,0,27.99,41.64,71.15,36.92
726,2517.56,0,44.83,38.67,69.27,35.82
727,2340.17,0,177.39,35.9,77.0,31.8
728,2443.11,102.94,0,40.69,71.5,36.27
729,2255.88,0,187.23,37.79,79.76,32.14
730,2313.81,57.93,0,39.22,74.07,34.62
731,2330.85,17.04,0,37.64,68.77,35.37
732,2244.27,0,86.58,34.95,70.05,33.29
733,2236.3,0,7.96,32.46,65.61,33.09
734,2284.92,48.61,0,33.61,60.93,35.55
735,2238.79,0,46.12,31.21,59.87,34.27
736,2180.01,0,58.79,28.98,59.79,32.65
737,2093.56,0,86.45,26.91,61.7,30.37
738,2134.11,40.55,0,27.88,57.29,32.74
739,2085.01,0,49.1,25.89,56.7,31.35
740,2222.81,137.8,0,33.89,52.65,39.16
741,2267.72,44.91,0,34.67,48.89,41.49
742,2394.8,127.07,0,41.27,45.4,47.62
743,2476.83,82.03,0,44.18,42.16,51.17
744,2643.25,166.42,0,52.92,39.15,57.48
745,2861.7,218.45,0,64.74,36.35,64.04
746,2854.52,0,7.18,60.12,34.27,63.69
747,3183.07,328.54,0,79.29,31.82,71.36
748,3109.07,0,73.99,73.63,34.83,67.88
749,3112.72,3.65,0,68.63,32.34,67.97
750,3158.38,45.66,0,66.99,30.03,69.04
751,3172.32,13.94,0,63.2,27.89,69.38
752,3127.08,0,45.24,58.68,29.13,66.83
753,3245.89,118.81,0,62.98,27.05,69.96
754,3401.67,155.78,0,69.61,25.11,73.49
755,3232.06,0,169.6,64.63,35.44,64.59
756,3066.9,0,165.16,60.02,44.7,57.31
757,3145.39,78.49,0,61.34,41.51,59.64
758,3069.74,0,75.64,56.96,43.95,56.45
759,3010.14,0,59.6,52.89,45.06,53.99
760,3090.0,79.86,0,54.81,41.85,56.71
761,3055.45,0,34.55,50.9,41.32,55.19
762,3047.2,0,8.25,47.26,38.96,54.81
763,2872.41,0,174.79,43.89,48.66,47.42
764,2993.02,120.61,0,49.37,45.19,52.21
765,3100.04,107.02,0,53.49,41.96,56.04
766,3143.96,43.92,0,52.8,38.96,57.54
767,3131.92,0,12.04,49.03,37.04,56.97
768,3061.57,0,70.35,45.53,39.42,53.6
769,3238.7,177.13,0,54.93,36.6,60.01
770,3706.23,467.53,0,84.4,33.99,71.29
771,3603.89,0,102.35,78.37,38.87,66.85
772,3740.69,136.8,0,82.54,36.1,69.58
773,3493.98,0,246.71,76.65,51.14,59.98
774,3548.86,54.88,0,75.09,47.49,61.26
775,3338.3,0,210.56,69.73,59.13,54.11
776,3455.91,117.61,0,73.15,54.91,57.12
777,3633.12,177.22,0,80.58,50.99,61.25
778,3718.24,85.12,0,80.91,47.35,63.08
779,3568.47,0,149.77,75.13,54.66,57.88
780,3534.14,0,34.33,69.76,53.21,56.73
781,3524.73,0,9.41,64.78,50.08,56.4
782,3441.66,0,83.07,60.15,52.44,53.43
783,3573.86,132.2,0,65.3,48.69,57.28
784,3731.8,157.93,0,71.92,45.21,61.4
785,3675.68,0,56.12,66.78,45.99,59.22
786,3800.01,124.33,0,70.89,42.71,62.4
787,3656.55,0,143.46,65.83,49.9,56.88
788,3646.69,0,9.86,61.12,47.04,56.51
789,3700.34,53.65,0,60.59,43.68,58.11
790,3412.46,0,287.87,56.26,61.13,47.93
791,2958.71,0,453.75,52.24,89.17,36.94
792,2882.06,0,76.65,48.51,88.28,35.46
793,2909.54,27.48,0,47.01,81.97,36.45
794,2845.96,0,63.58,43.65,80.66,35.12
795,2931.54,85.58,0,46.65,74.9,38.38
796,2976.41,44.86,0,46.52,69.55,40.08
797,3033.63,57.22,0,47.28,64.58,42.27
798,2728.73,0,304.9,43.91,81.74,34.94
799,2698.7,0,30.03,40.77,78.05,34.31
800,2636.2,0,62.49,37.86,76.94,32.98
801,2408.76,0,227.44,35.15,87.69,28.62
802,2359.37,0,49.39,32.64,84.95,27.76
803,2481.72,122.35,0,39.05,78.89,33.11
804,2398.51,0,83.21,36.26,79.19,31.41
805,2421.24,22.72,0,35.29,73.54,32.43
806,2450.45,29.21,0,34.86,68.29,33.8
807,2621.88,171.43,0,44.62,63.41,41.3
808,2596.07,0,25.81,41.43,60.72,40.56
809,2567.76,0,28.31,38.47,58.41,39.71
810,2464.66,0,103.09,35.72,61.6,36.7
811,2449.57,0,15.1,33.17,58.28,36.27
812,2417.06,0,32.51,30.8,56.44,35.31
813,2324.45,0,92.61,28.6,59.02,32.64
814,2195.2,0,129.25,26.56,64.04,29.31
815,2255.57,60.37,0,28.97,59.46,32.76
816,2267.91,12.34,0,27.78,55.22,33.48
817,2290.44,22.53,0,27.41,51.27,34.84
818,2378.32,87.88,0,31.73,47.61,39.99
819,2373.2,0,5.12,29.46,44.57,39.79
820,2263.0,0,110.2,27.36,49.26,35.71
821,2228.88,0,34.12,25.4,48.18,34.52
822,1939.61,0,289.26,23.59,65.4,26.51
823,1872.61,0,67.01,21.9,65.52,25.06
824,1884.23,11.62,0,21.17,60.84,25.82
825,1696.18,0,188.05,19.66,69.92,21.94
826,1431.82,0,264.36,18.25,83.81,17.88
827,1400.92,0,30.9,16.95,80.03,17.48
828,1445.48,44.55,0,18.92,74.31,20.29
829,1278.94,0,166.54,17.57,80.9,17.84
830,1136.82,0,142.11,16.31,85.27,16.06
831,989.27,0,147.55,15.15,89.72,14.45
832,1071.11,81.84,0,19.91,83.31,19.29
833,949.64,0,121.47,18.49,86.04,17.69
834,1001.2,51.55,0,20.85,79.89,20.7
835,913.19,0,88.0,19.36,80.47,19.39
836,943.5,30.31,0,20.14,74.72,21.23
837,930.33,0,13.18,18.71,70.33,21.01
838,902.16,0,28.17,17.37,67.32,20.51
839,1089.41,187.25,0,29.5,62.51,32.07
840,1218.28,128.86,0,36.6,58.04,38.67
841,1110.18,0,108.1,33.99,61.62,35.55
842,1059.38,0,50.8,31.56,60.85,34.15
843,983.89,0,75.49,29.31,61.89,32.13
844,951.13,0,32.76,27.21,59.81,31.27
845,1016.16,65.03,0,29.91,55.54,35.01
846,887.53,0,128.63,27.78,60.76,31.37
847,758.02,0,129.51,25.79,65.67,28.2
848,730.86,0,27.16,23.95,62.92,27.57
849,731.41,0.55,0,22.28,58.43,27.61
850,758.04,26.63,0,22.59,54.25,29.4
851,789.8,31.76,0,23.24,50.38,31.57
852,835.47,45.67,0,24.85,46.78,34.69
853,847.48,12.01,0,23.93,43.44,35.52
854,807.7,0,39.78,22.22,43.18,33.98
855,841.33,33.63,0,23.04,40.09,36.49
856,1631.85,790.52,0,77.86,37.23,67.65
857,1326.42,0,305.44,72.29,56.39,56.18
858,1646.52,320.1,0,90.0,52.36,63.22
859,1735.7,89.18,0,89.94,48.62,64.91
860,2060.77,325.08,0,106.73,45.15,70.27
861,2152.05,91.27,0,105.63,41.92,71.59
862,1985.41,0,166.64,98.08,50.83,65.87
863,1768.02,0,217.4,91.08,62.73,59.22
864,1752.26,0,15.75,84.57,59.37,58.75
865,1776.53,24.27,0,80.26,55.13,59.28
866,1885.28,108.75,0,82.3,51.19,61.65
867,1677.93,0,207.35,76.42,62.35,55.07
868,1550.09,0,127.84,70.96,67.03,51.43
869,1704.19,154.1,0,76.9,62.24,55.27
870,1644.17,0,60.02,71.41,62.08,53.49
871,1787.4,143.23,0,76.54,57.65,57.04
872,1726.65,0,60.74,71.07,57.87,55.12
873,1875.93,149.28,0,76.66,53.73,58.79
874,1806.26,0,69.67,71.18,54.87,56.47
875,1669.61,0,136.65,66.1,60.71,52.12
876,1677.78,8.17,0,61.96,56.38,52.36
877,1648.5,0,29.28,57.53,54.44,51.38
878,1748.59,100.1,0,60.57,50.55,54.51
879,1725.28,0,23.31,56.25,48.61,53.64
880,1753.17,27.89,0,54.22,45.13,54.57
881,1576.17,0,177.0,50.35,54.55,48.0
882,1336.19,0,239.98,46.75,67.8,40.81
883,1149.35,0,186.84,43.41,76.3,36.26
884,1083.29,0,66.06,40.31,75.57,34.79
885,1088.98,5.69,0,37.84,70.17,35.03
886,1108.36,19.38,0,36.52,65.16,35.92
887,1038.47,0,69.89,33.91,65.5,34.11
888,1064.96,26.49,0,33.38,60.82,35.44
889,1114.14,49.18,0,34.51,56.47,37.93
890,1148.97,34.84,0,34.53,52.44,39.71
891,1063.05,0,85.92,32.07,54.83,36.9
892,1022.82,0,40.23,29.78,53.79,35.63
893,932.88,0,89.94,27.65,56.37,32.91
894,988.78,55.9,0,29.67,52.34,36.17
895,1032.96,44.18,0,30.7,48.61,38.71
896,1032.11,0,0.86,28.51,45.2,38.68
897,968.99,0,63.11,26.47,46.48,36.29
898,964.4,0,4.59,24.58,43.48,36.12
899,940.33,0,24.07,22.83,42.1,35.16
900,906.75,0,33.59,21.2,41.49,33.81
901,919.23,12.48,0,20.57,38.53,34.81
902,955.95,36.72,0,21.73,35.77,37.79
903,939.3,0,16.65,20.18,34.41,36.96
904,891.14,0,48.16,18.73,35.39,34.61
905,941.85,50.7,0,21.02,32.86,39.01
906,918.61,0,23.24,19.52,32.17,37.76
907,907.7,0,10.92,18.12,30.66,37.15
908,934.2,26.5,0,18.72,28.47,39.67
909,909.73,0,24.46,17.38,28.18,38.15
910,919.92,10.19,0,16.87,26.17,39.2
911,1024.14,104.22,0,23.11,24.3,48.75
912,978.39,0,45.74,21.46,25.83,45.38
913,968.19,0,10.2,19.93,24.71,44.64
914,902.93,0,65.26,18.5,27.61,40.12
915,965.09,62.15,0,21.62,25.64,45.75
916,1007.46,42.37,0,23.1,23.81,49.25
917,971.57,0,35.88,21.45,24.67,46.51
918,957.76,0,13.81,19.92,23.89,45.47
919,952.16,0,5.6,18.5,22.59,45.02
920,1003.19,51.03,0,20.82,20.97,49.82
921,1033.3,30.11,0,21.48,19.48,52.45
922,1036.35,3.06,0,20.17,18.08,52.72
923,1025.47,0,10.88,18.73,17.57,51.59
924,999.38,0,26.09,17.39,18.18,48.89
925,976.24,0,23.14,16.15,18.53,46.56
926,1074.1,97.86,0,21.98,17.21,56.09
927,946.28,0,127.82,20.41,25.11,44.84
928,974.08,27.8,0,20.94,23.32,47.32
929,1001.51,27.43,0,21.41,21.65,49.71
930,988.07,0,13.44,19.88,21.06,48.55
931,993.82,5.75,0,18.87,19.56,49.1
932,989.16,0,4.65,17.52,18.5,48.64
933,948.25,0,40.91,16.27,20.1,44.74
934,957.01,8.76,0,15.73,18.66,45.74
935,891.88,0,65.14,14.61,21.98,39.93
936,930.35,38.47,0,16.31,20.41,44.42
937,877.96,0,52.4,15.15,22.7,40.03
938,881.63,3.67,0,14.33,21.07,40.47
939,860.47,0,21.16,13.3,21.08,38.69
940,882.4,21.93,0,13.92,19.57,41.56
941,897.88,15.49,0,14.03,18.18,43.57
942,887.74,0,10.14,13.03,17.6,42.54
943,892.48,4.74,0,12.44,16.35,43.21
944,866.65,0,25.83,11.55,17.02,40.42
945,873.8,7.14,0,11.23,15.81,41.55
946,887.43,13.63,0,11.41,14.68,43.73
947,1011.76,124.33,0,19.47,13.63,58.83
948,975.32,0,36.44,18.08,15.26,54.23
949,969.81,0,5.52,16.79,14.56,53.55
950,1016.4,46.6,0,18.92,13.52,58.32
951,1028.52,12.11,0,18.43,12.56,59.48
952,983.66,0,44.85,17.12,14.86,53.52
953,957.76,0,25.9,15.89,15.65,50.38
954,960.76,2.99,0,14.97,14.53,50.74
955,974.86,14.1,0,14.91,13.5,52.49
956,940.24,0,34.62,13.84,15.0,47.99
957,941.34,1.1,0,12.93,13.93,48.14
958,901.81,0,39.52,12.01,15.76,43.25
959,839.97,0,61.85,11.15,19.05,36.92
960,871.94,31.97,0,12.64,17.69,41.67
961,853.59,0,18.35,11.74,17.74,39.82
962,876.42,22.83,0,12.53,16.47,43.2
963,938.27,61.85,0,16.05,15.29,51.21
964,1069.89,131.62,0,24.31,14.2,63.12
965,1075.07,5.19,0,22.94,13.19,63.5
966,1072.29,0,2.78,21.3,12.44,63.12
967,1067.11,0,5.19,19.78,11.93,62.39
968,1049.9,0,17.21,18.37,12.3,59.89
969,1091.23,41.33,0,20.01,11.42,63.65
970,1096.83,5.6,0,18.98,10.61,64.14
971,1088.84,0,7.99,17.62,10.42,62.84
972,988.6,0,100.24,16.36,16.84,49.29
973,883.3,0,105.3,15.2,23.16,39.62
974,786.92,0,96.38,14.11,28.39,33.2
975,831.35,44.42,0,16.28,26.36,38.18
976,837.67,6.32,0,15.56,24.48,38.87
977,823.79,0,13.87,14.45,23.72,37.86
978,713.8,0,110.0,13.42,29.88,30.99
979,728.07,14.27,0,13.48,27.75,32.7
980,649.18,0,78.88,12.52,31.4,28.5
981,609.65,0,39.53,11.62,31.98,26.66
982,634.97,25.32,0,12.6,29.7,29.79
983,641.84,6.87,0,12.19,27.57,30.66
984,675.6,33.75,0,13.73,25.6,34.91
985,688.95,13.36,0,13.71,23.78,36.57
986,750.51,61.56,0,17.12,22.08,43.68
987,713.49,0,37.02,15.9,23.14,40.72
988,708.26,0,5.24,14.76,21.87,40.31
989,667.7,0,40.56,13.71,23.2,37.14
990,708.12,40.42,0,15.62,21.54,42.03
991,678.0,0,30.12,14.5,22.16,39.56
992,704.92,26.92,0,15.39,20.57,42.79
993,757.65,52.73,0,18.06,19.1,48.59
994,756.54,0,1.11,16.77,17.82,48.48
995,807.26,50.73,0,19.19,16.55,53.7
996,780.45,0,26.81,17.82,17.28,50.77
997,739.9,0,40.55,16.55,18.94,46.63
998,682.87,0,57.04,15.37,21.66,41.5
999,704.97,22.1,0,15.85,20.12,44.07
1000,647.11,0,57.85,14.72,22.81,39.21
1001,628.12,0,18.99,13.66,22.54,37.75
1002,667.09,38.96,0,15.47,20.93,42.5
1003,714.23,47.14,0,17.73,19.43,47.71
1004,697.0,0,17.23,16.47,19.28,46.07
1005,613.64,0,83.35,15.29,23.85,39.06
1006,578.23,0,35.42,14.2,24.68,36.52
1007,612.29,34.06,0,15.62,22.92,40.53
1008,602.1,0,10.18,14.5,22.01,39.72
1009,443.0,0,159.11,13.47,31.8,29.75
1010,430.23,0,12.77,12.5,30.44,29.12
1011,481.27,51.05,0,15.26,28.27,35.06
1012,417.34,0,63.93,14.17,30.81,31.5
1013,422.73,5.39,0,13.54,28.61,32.12
1014,461.48,38.75,0,15.34,26.57,36.6
1015,487.89,26.41,0,16.13,24.67,39.54
1016,491.89,4.0,0,15.27,22.91,39.99
1017,499.31,7.42,0,14.7,21.27,40.87
1018,625.73,126.42,0,22.68,19.75,53.45
1019,552.66,0,73.07,21.06,23.56,47.2
1020,576.29,23.63,0,21.25,21.88,49.27
1021,570.68,0,5.61,19.73,20.72,48.78
1022,583.62,12.94,0,19.24,19.24,50.01
1023,563.77,0,19.85,17.87,19.28,48.1
1024,588.95,25.18,0,18.39,17.9,50.67
1025,576.66,0,12.3,17.08,17.5,49.39
1026,492.77,0,83.88,15.86,22.24,41.62
1027,465.92,0,26.85,14.73,22.57,39.48
1028,499.37,33.45,0,16.06,20.96,43.39
1029,488.13,0,11.24,14.92,20.27,42.4
1030,542.9,54.77,0,17.76,18.82,48.56
1031,674.02,131.12,0,25.86,17.47,59.67
1032,615.18,0,58.84,24.01,20.43,54.03
1033,755.58,140.39,0,32.33,18.97,63.02
1034,616.48,0,139.09,30.02,27.55,52.14
1035,657.71,41.23,0,30.82,25.58,54.64
1036,699.14,41.44,0,31.58,23.76,57.07
1037,701.83,2.68,0,29.51,22.06,57.23
1038,703.58,1.75,0,27.53,20.48,57.34
1039,718.71,15.13,0,26.64,19.02,58.35
1040,732.79,14.08,0,25.75,17.66,59.31
1041,756.81,24.02,0,25.62,16.4,60.97
1042,766.07,9.26,0,24.45,15.23,61.62
1043,872.14,106.07,0,30.28,14.14,68.17
1044,941.65,69.51,0,33.09,13.13,71.59
1045,974.41,32.76,0,33.06,12.19,73.06
1046,1079.1,104.69,0,38.18,11.32,77.13
1047,1090.99,11.89,0,36.3,10.51,77.54
1048,1211.46,120.47,0,42.31,9.76,81.25
1049,1491.07,279.6,0,59.26,9.06,86.73
1050,1278.84,0,212.23,55.03,23.58,70.01
1051,1614.11,335.27,0,75.05,21.89,77.42
1052,1217.69,0,396.42,69.69,48.64,58.89
1053,1017.83,0,199.86,64.71,59.45,52.12
1054,1031.56,13.73,0,61.07,55.2,52.52
1055,1003.54,0,28.03,56.71,53.26,51.57
1056,1166.32,162.79,0,64.28,49.45,56.52
1057,1112.8,0,53.53,59.69,49.74,54.54
1058,1115.91,3.11,0,55.65,46.19,54.64
1059,1168.99,53.09,0,55.47,42.89,56.39
1060,1240.88,71.89,0,56.64,39.83,58.71
1061,1323.04,82.16,0,58.46,36.98,61.25
1062,1332.97,9.92,0,55.0,34.34,61.56
1063,1265.8,0,67.16,51.07,36.69,58.19
1064,1297.49,31.69,0,49.68,34.07,59.32
1065,1323.89,26.4,0,48.02,31.63,60.29
1066,1199.73,0,124.16,44.59,38.24,53.83
1067,988.67,0,211.06,41.4,50.59,45.01
1068,1038.81,50.13,0,42.03,46.97,47.22
1069,879.49,0,159.31,39.03,55.0,41.51
1070,841.76,0,37.73,36.24,53.76,40.26
1071,967.15,125.39,0,42.61,49.92,46.05
1072,962.08,0,5.07,39.56,46.72,45.85
1073,1003.54,41.46,0,39.7,43.38,47.78
1074,1001.16,0,2.38,36.86,40.45,47.68
1075,970.67,0,30.48,34.23,39.74,46.27
1076,910.07,0,60.61,31.79,41.23,43.53
1077,897.5,0,12.56,29.51,39.18,42.96
1078,1002.38,104.88,0,34.9,36.39,48.96
1079,910.58,0,91.8,32.41,40.34,44.54
1080,792.42,0,118.17,30.09,45.9,39.6
1081,785.01,0,7.4,27.94,43.15,39.3
1082,746.96,0,38.06,25.95,42.79,37.75
1083,787.75,40.79,0,27.01,39.73,40.47
1084,857.2,69.45,0,30.04,36.89,44.88
1085,865.43,8.23,0,28.48,34.26,45.39
1086,919.0,53.58,0,30.27,31.81,48.76
1087,957.43,38.43,0,30.86,29.54,51.09
1088,988.94,31.51,0,30.9,27.43,52.98
1089,1052.82,63.88,0,33.26,25.47,56.63
1090,997.73,0,55.09,30.88,27.59,52.82
1091,1106.76,109.03,0,36.46,25.62,58.74
1092,1155.81,49.04,0,37.36,23.79,61.1
1093,1133.0,0,22.8,34.69,23.72,59.4
1094,1028.25,0,104.75,32.22,29.5,52.2
1095,949.58,0,78.67,29.91,33.02,47.54
1096,964.96,15.38,0,28.88,30.66,48.5
1097,855.45,0,109.51,26.81,36.29,42.49
1098,800.45,0,55.0,24.9,37.63,39.82
1099,793.1,0,7.34,23.12,35.46,39.46
1100,806.75,13.65,0,22.44,32.93,40.53
1101,823.95,17.2,0,22.07,30.58,41.92
1102,800.46,0,23.49,20.49,30.07,40.53
1103,865.64,65.18,0,23.68,27.92,45.89
1104,885.13,19.49,0,23.38,25.93,47.42
1105,804.35,0,80.78,21.71,29.85,42.11
1106,766.0,0,38.35,20.16,30.45,39.83
1107,766.38,0.38,0,18.75,28.28,39.87
1108,745.15,0,21.22,17.41,27.78,38.53
1109,717.17,0,27.98,16.17,27.79,36.78
1110,671.43,0,45.75,15.01,29.07,34.05
